User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class
5556,Google Pixel 5,Android,516,8.7,2857,83,2189,53,Female,5
5557,iPhone 12,iOS,68,1.6,450,14,111,30,Male,1
5558,OnePlus 9,Android,64,1.1,572,10,161,42,Female,1
5559,OnePlus 9,Android,539,8.4,2796,89,2415,26,Male,5
5560,Xiaomi Mi 11,Android,428,7,2306,75,1144,22,Male,4
5561,iPhone 12,iOS,325,7.1,2269,64,1053,56,Male,4
5562,Xiaomi Mi 11,Android,522,11.9,2798,85,1663,28,Female,5
5563,Xiaomi Mi 11,Android,309,7.5,2292,77,1253,57,Female,4
5564,Xiaomi Mi 11,Android,79,1.9,493,14,128,55,Male,1
5565,Xiaomi Mi 11,Android,545,11.5,2911,87,1717,21,Female,5
5566,Samsung Galaxy S21,Android,459,7,1982,67,1091,43,Male,4
5567,iPhone 12,iOS,225,4,1420,48,917,56,Male,3
5568,iPhone 12,iOS,257,4.5,1705,57,912,55,Male,3
5569,Xiaomi Mi 11,Android,134,4,773,35,449,28,Female,2
5570,iPhone 12,iOS,516,10.2,2932,98,1547,31,Male,5
5571,Google Pixel 5,Android,82,1.7,558,16,284,29,Female,1
5572,Samsung Galaxy S21,Android,452,7.2,1808,64,1090,45,Female,4
5573,iPhone 12,iOS,521,9,2902,97,1701,37,Male,5
5574,Google Pixel 5,Android,457,6.3,2347,66,1082,22,Male,4
5575,Xiaomi Mi 11,Android,31,1.1,585,11,208,50,Female,1
5576,iPhone 12,iOS,47,2,476,14,125,39,Male,1
5577,Xiaomi Mi 11,Android,229,5.7,1305,43,985,23,Female,3
5578,Xiaomi Mi 11,Android,34,2,558,14,122,54,Female,1
5579,Google Pixel 5,Android,173,2.5,678,29,301,30,Female,2
5580,Samsung Galaxy S21,Android,78,1.8,333,17,138,51,Female,1
5581,Google Pixel 5,Android,230,5.7,1254,52,989,34,Female,3
5582,OnePlus 9,Android,565,10.6,2475,99,1603,51,Female,5
5583,iPhone 12,iOS,172,2.8,1035,22,549,41,Male,2
5584,Xiaomi Mi 11,Android,330,7.2,2363,77,1133,21,Female,4
5585,Xiaomi Mi 11,Android,39,1.8,368,11,105,19,Male,1
5586,Google Pixel 5,Android,223,4.5,1311,56,695,33,Female,3
5587,Google Pixel 5,Android,404,7.4,2081,63,1352,44,Male,4
5588,Samsung Galaxy S21,Android,151,2.4,1003,25,392,39,Male,2
5589,Samsung Galaxy S21,Android,34,1.5,345,11,276,44,Male,1
5590,Xiaomi Mi 11,Android,137,3.3,839,31,348,34,Female,2
5591,Samsung Galaxy S21,Android,301,6.2,2053,75,1303,45,Male,4
5592,Google Pixel 5,Android,116,2.1,912,39,307,40,Female,2
5593,Google Pixel 5,Android,291,4.1,1474,46,827,32,Female,3
5594,iPhone 12,iOS,84,1.4,501,16,284,56,Female,1
5595,iPhone 12,iOS,134,2.5,1125,24,367,35,Male,2
5596,Samsung Galaxy S21,Android,411,7.5,2169,72,1083,58,Male,4
5597,Xiaomi Mi 11,Android,326,7.2,2243,73,1454,50,Male,4
5598,iPhone 12,iOS,550,9.5,2916,91,1946,20,Male,5
5599,OnePlus 9,Android,516,12,2406,82,1968,28,Female,5
5600,Google Pixel 5,Android,59,1.2,361,18,293,25,Female,1
5601,OnePlus 9,Android,225,5.5,1526,44,875,50,Female,3
5602,Google Pixel 5,Android,41,1.1,389,15,136,53,Male,1
5603,OnePlus 9,Android,183,4.1,1210,45,738,19,Male,3
5604,Google Pixel 5,Android,174,2.5,929,37,565,32,Female,2
5605,Xiaomi Mi 11,Android,274,4.2,1781,52,934,28,Male,3
5606,Xiaomi Mi 11,Android,166,2.8,1113,28,360,25,Male,2
5607,Xiaomi Mi 11,Android,66,1.2,585,12,264,36,Male,1
5608,Google Pixel 5,Android,152,2.7,642,38,596,55,Male,2
5609,Google Pixel 5,Android,54,1.4,403,17,278,23,Female,1
5610,Xiaomi Mi 11,Android,187,5.5,1754,55,711,50,Female,3
5611,OnePlus 9,Android,216,6,1641,41,889,39,Female,3
5612,OnePlus 9,Android,95,3.8,718,26,459,41,Female,2
5613,Xiaomi Mi 11,Android,488,8.6,2447,84,2344,19,Male,5
5614,Google Pixel 5,Android,295,5.1,1483,45,748,27,Female,3
5615,Samsung Galaxy S21,Android,136,3.2,818,33,404,42,Male,2
5616,Xiaomi Mi 11,Android,471,7.9,2156,76,1324,54,Female,4
5617,iPhone 12,iOS,121,3.2,651,34,596,39,Male,2
5618,iPhone 12,iOS,75,1.2,409,13,281,18,Male,1
5619,iPhone 12,iOS,220,5.2,1631,49,909,27,Female,3
5620,Samsung Galaxy S21,Android,82,1.6,590,13,124,28,Female,1
5621,Google Pixel 5,Android,97,2.7,1018,37,428,41,Male,2
5622,Samsung Galaxy S21,Android,388,6.6,2085,71,1150,45,Female,4
5623,OnePlus 9,Android,529,8.7,2484,89,2189,39,Female,5
5624,Google Pixel 5,Android,584,10,2541,99,2391,49,Female,5
5625,Google Pixel 5,Android,529,8.1,2686,96,1924,35,Male,5
5626,Google Pixel 5,Android,227,5.1,1702,57,714,21,Male,3
5627,Samsung Galaxy S21,Android,535,11.8,2858,99,2378,50,Male,5
5628,iPhone 12,iOS,332,7.4,2149,68,1321,20,Female,4
5629,Google Pixel 5,Android,252,4.2,1439,45,667,50,Female,3
5630,Xiaomi Mi 11,Android,125,2.5,678,34,465,31,Male,2
5631,Xiaomi Mi 11,Android,97,3.3,751,39,412,36,Female,2
5632,Google Pixel 5,Android,540,10.8,2923,90,1886,40,Male,5
5633,Xiaomi Mi 11,Android,320,7.2,2056,69,1226,52,Female,4
5634,Google Pixel 5,Android,176,3.6,1193,30,458,40,Female,2
5635,Samsung Galaxy S21,Android,79,1,313,18,139,42,Male,1
5636,Xiaomi Mi 11,Android,83,1.6,303,19,285,51,Male,1
5637,iPhone 12,iOS,555,11.3,2528,90,1856,55,Female,5
5638,Samsung Galaxy S21,Android,66,1.7,375,16,216,39,Male,1
5639,Xiaomi Mi 11,Android,237,4.5,1368,42,868,24,Female,3
5640,Samsung Galaxy S21,Android,497,9.7,2876,94,2076,18,Male,5
5641,Google Pixel 5,Android,516,11.1,2429,91,1796,53,Male,5
5642,Xiaomi Mi 11,Android,219,5.2,1510,42,655,50,Female,3
5643,Google Pixel 5,Android,448,6.3,2044,71,1337,51,Male,4
5644,iPhone 12,iOS,156,2.2,896,37,429,57,Female,2
5645,Samsung Galaxy S21,Android,68,1.1,528,12,201,29,Male,1
5646,iPhone 12,iOS,524,11.2,2417,90,2069,29,Female,5
5647,iPhone 12,iOS,188,5.3,1281,45,974,35,Male,3
5648,Samsung Galaxy S21,Android,443,7.4,2289,73,1026,33,Male,4
5649,Xiaomi Mi 11,Android,52,1.6,385,19,234,24,Male,1
5650,OnePlus 9,Android,228,4.2,1677,58,823,56,Male,3
5651,Google Pixel 5,Android,149,3.7,873,34,459,51,Male,2
5652,iPhone 12,iOS,523,9.4,2583,92,1539,21,Male,5
5653,Samsung Galaxy S21,Android,42,1.6,315,19,207,52,Female,1
5654,Google Pixel 5,Android,120,2,741,38,396,56,Female,2
5655,OnePlus 9,Android,329,7.5,2277,72,1185,27,Female,4
5656,Xiaomi Mi 11,Android,68,1.5,364,10,102,31,Female,1
5657,Xiaomi Mi 11,Android,158,3.4,893,36,493,32,Male,2
5658,Xiaomi Mi 11,Android,86,1.7,439,19,136,54,Male,1
5659,Xiaomi Mi 11,Android,339,7.8,2102,71,1062,51,Male,4
5660,Samsung Galaxy S21,Android,304,6.5,2375,79,1493,51,Male,4
5661,Xiaomi Mi 11,Android,131,2.4,859,26,305,40,Male,2
5662,Samsung Galaxy S21,Android,64,1.6,540,19,262,35,Female,1
5663,Xiaomi Mi 11,Android,53,1.9,526,15,112,42,Male,1
5664,Google Pixel 5,Android,442,7.7,2067,69,1440,45,Male,4
5665,iPhone 12,iOS,32,2,469,18,139,22,Male,1
5666,Xiaomi Mi 11,Android,278,4.8,1238,48,851,43,Female,3
5667,Xiaomi Mi 11,Android,540,8.4,2993,98,1540,49,Female,5
5668,Google Pixel 5,Android,595,11.3,2968,88,2366,30,Male,5
5669,Google Pixel 5,Android,35,1.5,467,10,158,58,Male,1
5670,Google Pixel 5,Android,225,5.4,1370,44,791,55,Female,3
5671,Google Pixel 5,Android,587,11.8,2431,90,1894,47,Male,5
5672,Xiaomi Mi 11,Android,92,3.7,1124,27,524,44,Male,2
5673,Google Pixel 5,Android,46,1.1,487,17,208,23,Male,1
5674,OnePlus 9,Android,153,2.8,935,25,578,37,Female,2
5675,iPhone 12,iOS,368,6.6,1817,72,1406,27,Female,4
5676,Xiaomi Mi 11,Android,51,1.6,509,11,113,29,Female,1
5677,Google Pixel 5,Android,279,5.2,1660,47,629,50,Female,3
5678,Xiaomi Mi 11,Android,255,5.4,1738,42,826,21,Male,3
5679,Samsung Galaxy S21,Android,193,5.7,1471,51,972,31,Female,3
5680,Xiaomi Mi 11,Android,207,5.7,1582,52,692,38,Male,3
5681,iPhone 12,iOS,539,11.9,2853,83,2007,55,Male,5
5682,OnePlus 9,Android,151,2.4,1124,38,571,33,Male,2
5683,Google Pixel 5,Android,474,6.4,2109,68,1079,24,Male,4
5684,iPhone 12,iOS,544,9.2,2936,83,2416,47,Female,5
5685,iPhone 12,iOS,73,1.2,308,15,275,39,Female,1
5686,Xiaomi Mi 11,Android,597,10.4,2984,91,1564,34,Female,5
5687,Google Pixel 5,Android,498,10.7,2738,94,1995,42,Male,5
5688,iPhone 12,iOS,402,7.8,2014,79,1088,34,Female,4
5689,OnePlus 9,Android,75,1.1,379,15,185,37,Male,1
5690,iPhone 12,iOS,130,2,602,21,589,30,Female,2
5691,Samsung Galaxy S21,Android,42,1.1,402,11,265,32,Female,1
5692,iPhone 12,iOS,134,2.2,917,23,423,23,Male,2
5693,Google Pixel 5,Android,79,1.9,477,13,161,24,Male,1
5694,iPhone 12,iOS,432,7.2,1822,63,1127,59,Female,4
5695,iPhone 12,iOS,262,4.1,1287,52,997,36,Male,3
5696,Samsung Galaxy S21,Android,473,6.4,2109,79,1300,23,Female,4
5697,Google Pixel 5,Android,202,4.7,1512,49,659,45,Female,3
5698,OnePlus 9,Android,215,4.4,1407,41,991,47,Male,3
5699,OnePlus 9,Android,151,3.7,1116,32,320,41,Female,2
5700,OnePlus 9,Android,80,1.6,549,14,197,19,Male,1
5701,Xiaomi Mi 11,Android,126,2.8,971,32,431,35,Female,2
5702,Samsung Galaxy S21,Android,495,8.9,2920,84,2252,31,Female,5
5703,iPhone 12,iOS,127,3.7,1153,35,314,37,Female,2
5704,Xiaomi Mi 11,Android,88,1.3,327,11,262,22,Male,1
5705,Google Pixel 5,Android,69,1.6,463,16,146,27,Male,1
5706,OnePlus 9,Android,100,3.3,961,21,433,25,Male,2
5707,Xiaomi Mi 11,Android,301,6.5,2084,71,1421,29,Male,4
5708,Google Pixel 5,Android,78,1.7,455,15,207,37,Female,1
5709,Google Pixel 5,Android,163,3.1,620,21,419,23,Male,2
5710,OnePlus 9,Android,539,9.3,2606,92,1990,41,Male,5
5711,Google Pixel 5,Android,278,4.6,1385,47,823,40,Female,3
5712,Samsung Galaxy S21,Android,451,6.1,2108,76,1434,25,Female,4
5713,Samsung Galaxy S21,Android,481,10.9,2752,86,2017,18,Male,5
5714,Samsung Galaxy S21,Android,133,3.4,714,38,445,25,Male,2
5715,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1
5716,iPhone 12,iOS,152,3.3,1175,29,461,42,Female,2
5717,OnePlus 9,Android,553,8.4,2559,89,2471,51,Male,5
5718,iPhone 12,iOS,402,6.9,2282,78,1397,40,Male,4
5719,OnePlus 9,Android,555,9.5,2855,95,1565,24,Male,5
5720,iPhone 12,iOS,499,9.6,2873,81,1805,52,Female,5
5721,Xiaomi Mi 11,Android,101,3.2,603,28,417,43,Male,2
5722,OnePlus 9,Android,433,6.8,2093,75,1300,32,Male,4
5723,OnePlus 9,Android,133,2,1007,31,417,32,Male,2
5724,Xiaomi Mi 11,Android,351,6.1,1941,79,1290,21,Female,4
5725,Samsung Galaxy S21,Android,532,10.7,2556,83,2148,53,Female,5
5726,OnePlus 9,Android,92,2.5,690,31,563,27,Male,2
5727,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5
5728,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4
5729,iPhone 12,iOS,193,5.2,1318,49,626,32,Female,3
5730,Samsung Galaxy S21,Android,132,3.8,649,25,368,41,Male,2
5731,Samsung Galaxy S21,Android,360,7.3,1946,79,1164,50,Male,4
5732,iPhone 12,iOS,159,2.3,1083,32,526,38,Male,2
5733,iPhone 12,iOS,495,8.9,2855,91,2150,31,Male,5
5734,Xiaomi Mi 11,Android,537,10,2720,83,1763,35,Male,5
5735,OnePlus 9,Android,129,3.4,1059,27,580,36,Female,2
5736,iPhone 12,iOS,132,3.8,636,28,529,53,Male,2
5737,Xiaomi Mi 11,Android,37,1.4,369,18,295,19,Female,1
5738,Samsung Galaxy S21,Android,524,8.9,2549,88,1730,20,Female,5
5739,OnePlus 9,Android,425,6.9,2142,66,1130,19,Female,4
5740,OnePlus 9,Android,64,1.7,585,13,107,53,Male,1
5741,iPhone 12,iOS,573,10.8,2711,96,2118,33,Female,5
5742,Google Pixel 5,Android,45,1.7,302,16,191,57,Female,1
5743,Xiaomi Mi 11,Android,564,11.7,2764,81,2133,37,Female,5
5744,OnePlus 9,Android,162,3.5,761,36,338,51,Male,2
5745,Samsung Galaxy S21,Android,451,6.5,2378,69,1341,44,Male,4
5746,OnePlus 9,Android,30,1.3,479,16,253,35,Male,1
5747,Samsung Galaxy S21,Android,202,5,1542,45,844,29,Male,3
5748,Google Pixel 5,Android,71,1.5,590,17,257,33,Male,1
5749,Google Pixel 5,Android,314,6.2,2205,63,1066,19,Male,4
5750,Xiaomi Mi 11,Android,168,4,866,22,581,50,Female,2
5751,Google Pixel 5,Android,75,1.9,537,13,230,58,Female,1
5752,OnePlus 9,Android,42,1.4,324,13,272,29,Female,1
5753,OnePlus 9,Android,441,7.9,2332,78,1477,23,Female,4
5754,Google Pixel 5,Android,523,10.5,2460,99,1787,22,Male,5
5755,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2
5756,OnePlus 9,Android,52,1.2,398,14,172,24,Female,1
5757,OnePlus 9,Android,397,7,2352,77,1101,46,Female,4
5758,Xiaomi Mi 11,Android,424,7.7,1863,65,1116,52,Male,4
5759,Xiaomi Mi 11,Android,272,5,1655,45,686,19,Female,3
5760,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3
5761,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5
5762,Xiaomi Mi 11,Android,64,1.3,490,14,151,43,Female,1
5763,iPhone 12,iOS,334,6.6,2394,68,1227,46,Female,4
5764,iPhone 12,iOS,518,9.6,2954,93,2125,34,Female,5
5765,Samsung Galaxy S21,Android,70,1.7,359,10,109,57,Male,1
5766,iPhone 12,iOS,334,6.8,2000,77,1079,40,Female,4
5767,Xiaomi Mi 11,Android,563,8.4,2849,85,1508,25,Male,5
5768,iPhone 12,iOS,181,4.1,1608,43,752,22,Female,3
5769,OnePlus 9,Android,584,9.4,2766,84,2151,32,Male,5
5770,Samsung Galaxy S21,Android,208,4.7,1642,45,861,55,Male,3
5771,Samsung Galaxy S21,Android,381,6.6,2160,69,1450,20,Male,4
5772,Xiaomi Mi 11,Android,426,6.5,1969,78,1266,53,Female,4
5773,OnePlus 9,Android,284,4.2,1360,56,888,51,Male,3
5774,Google Pixel 5,Android,105,2.2,1002,29,453,31,Female,2
5775,Google Pixel 5,Android,179,2.3,1014,32,588,38,Male,2
5776,iPhone 12,iOS,122,2.6,639,37,568,35,Male,2
5777,OnePlus 9,Android,501,11.9,2702,88,1738,49,Male,5
5778,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3
5779,Google Pixel 5,Android,230,4.4,1607,52,878,54,Male,3
5780,Xiaomi Mi 11,Android,85,1.6,417,12,122,47,Male,1
5781,Samsung Galaxy S21,Android,411,7.8,2029,75,1136,33,Female,4
5782,Samsung Galaxy S21,Android,73,1.7,403,12,163,51,Male,1
5783,Xiaomi Mi 11,Android,39,1.7,530,11,268,26,Female,1
5784,iPhone 12,iOS,386,7.7,2114,72,1209,51,Male,4
5785,Google Pixel 5,Android,49,1.3,542,16,169,54,Female,1
5786,Google Pixel 5,Android,411,6.9,1820,70,1024,43,Male,4
5787,OnePlus 9,Android,534,10.8,2805,90,1538,37,Male,5
5788,Samsung Galaxy S21,Android,314,7.4,2136,64,1376,47,Female,4
5789,Xiaomi Mi 11,Android,211,4,1519,54,811,29,Female,3
5790,OnePlus 9,Android,121,3.7,619,36,473,47,Male,2
5791,Google Pixel 5,Android,84,1.2,415,10,146,50,Male,1
5792,OnePlus 9,Android,448,7.6,2199,66,1047,28,Male,4
5793,Google Pixel 5,Android,55,1.6,360,19,149,30,Male,1
5794,Google Pixel 5,Android,59,1.8,497,10,208,36,Female,1
5795,Xiaomi Mi 11,Android,226,4.5,1781,45,649,27,Female,3
5796,Samsung Galaxy S21,Android,580,8.5,2660,87,1795,52,Male,5
5797,OnePlus 9,Android,65,1.8,481,18,130,41,Male,1
5798,OnePlus 9,Android,458,6.6,2214,67,1163,31,Female,4
5799,iPhone 12,iOS,170,2.7,805,26,344,53,Female,2
5800,iPhone 12,iOS,264,5.2,1641,44,778,44,Male,3
5801,Xiaomi Mi 11,Android,122,3.3,748,35,499,59,Female,2
5802,Xiaomi Mi 11,Android,420,6.5,2113,65,1314,35,Male,4
5803,iPhone 12,iOS,267,4.4,1505,59,971,38,Female,3
5804,iPhone 12,iOS,469,6,2290,67,1086,34,Female,4
5805,iPhone 12,iOS,541,11.4,2443,89,1923,34,Female,5
5806,iPhone 12,iOS,155,2.9,1117,22,322,19,Female,2
5807,OnePlus 9,Android,106,2.8,686,32,594,27,Male,2
5808,OnePlus 9,Android,243,5,1232,47,877,43,Male,3
5809,OnePlus 9,Android,410,7.5,2176,68,1213,45,Female,4
5810,iPhone 12,iOS,285,5.1,1226,57,666,20,Female,3
5811,OnePlus 9,Android,397,6.8,2027,66,1167,40,Male,4
5812,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3
5813,iPhone 12,iOS,341,7.2,2397,68,1055,32,Female,4
5814,Google Pixel 5,Android,132,2.9,1054,32,563,20,Male,2
5815,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2
5816,iPhone 12,iOS,281,4.9,1566,59,632,29,Male,3
5817,OnePlus 9,Android,74,2,320,11,103,55,Female,1
5818,OnePlus 9,Android,299,4.3,1737,43,953,42,Female,3
5819,Google Pixel 5,Android,116,2.2,827,29,434,28,Female,2
5820,OnePlus 9,Android,408,6.6,2026,63,1076,47,Female,4
5821,Google Pixel 5,Android,508,11.3,2590,81,2481,51,Male,5
5822,iPhone 12,iOS,227,4.4,1275,56,984,22,Female,3
5823,Google Pixel 5,Android,274,6,1489,56,666,57,Female,3
5824,Google Pixel 5,Android,347,6.3,2001,61,1456,21,Female,4
5825,Xiaomi Mi 11,Android,76,1.3,490,14,156,31,Female,1
5826,iPhone 12,iOS,445,7.5,2007,78,1115,23,Male,4
5827,OnePlus 9,Android,203,4.3,1554,54,638,25,Female,3
5828,Samsung Galaxy S21,Android,199,6,1707,57,881,55,Male,3
5829,OnePlus 9,Android,48,2,574,18,127,24,Female,1
5830,OnePlus 9,Android,88,1.6,420,12,274,31,Female,1
5831,iPhone 12,iOS,541,8.3,2865,89,1820,42,Female,5
5832,Google Pixel 5,Android,233,4.6,1534,49,796,21,Female,3
5833,iPhone 12,iOS,176,3.8,727,36,362,47,Female,2
5834,OnePlus 9,Android,191,6,1762,45,904,54,Male,3
5835,Google Pixel 5,Android,461,7.5,2001,69,1324,34,Female,4
5836,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1
5837,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5
5838,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4
5839,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1
5840,iPhone 12,iOS,306,6.1,2267,70,1449,46,Male,4
5841,iPhone 12,iOS,64,1.2,590,13,155,30,Male,1
5842,iPhone 12,iOS,75,1,435,13,223,43,Male,1
5843,iPhone 12,iOS,597,10.3,2718,90,1863,26,Female,5
5844,iPhone 12,iOS,529,10.5,2971,87,1683,56,Male,5
5845,iPhone 12,iOS,290,6,1533,54,645,57,Female,3
5846,iPhone 12,iOS,256,5.8,1309,52,840,43,Male,3
5847,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4
5848,OnePlus 9,Android,156,3.3,1020,38,447,57,Female,2
5849,Samsung Galaxy S21,Android,62,1.4,542,18,266,46,Male,1
5850,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2
5851,Samsung Galaxy S21,Android,303,7.4,2314,66,1387,34,Male,4
5852,Samsung Galaxy S21,Android,463,6.9,2111,73,1463,54,Male,4
5853,Google Pixel 5,Android,60,1.5,593,14,281,35,Female,1
5854,Google Pixel 5,Android,225,4.6,1230,52,954,20,Female,3
5855,Samsung Galaxy S21,Android,379,7.5,1823,68,1075,53,Female,4
5856,OnePlus 9,Android,53,1.4,455,14,106,54,Female,1
5857,Samsung Galaxy S21,Android,30,1.9,574,19,287,45,Male,1
5858,iPhone 12,iOS,291,4.1,1326,51,905,55,Female,3
5859,iPhone 12,iOS,176,3.8,727,36,362,47,Female,2
5860,OnePlus 9,Android,191,6,1762,45,904,54,Male,3
5861,Google Pixel 5,Android,461,7.5,2001,69,1324,34,Female,4
5862,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1
5863,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5
5864,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4
5865,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1
5866,iPhone 12,iOS,306,6.1,2267,70,1449,46,Male,4
5867,iPhone 12,iOS,64,1.2,590,13,155,30,Male,1
5868,iPhone 12,iOS,75,1,435,13,223,43,Male,1
5869,iPhone 12,iOS,597,10.3,2718,90,1863,26,Female,5
5870,iPhone 12,iOS,529,10.5,2971,87,1683,56,Male,5
5871,iPhone 12,iOS,290,6,1533,54,645,57,Female,3
5872,iPhone 12,iOS,256,5.8,1309,52,840,43,Male,3
5873,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4
5874,OnePlus 9,Android,156,3.3,1020,38,447,57,Female,2
5875,iPhone 12,iOS,176,3.8,727,36,362,47,Female,2
5876,OnePlus 9,Android,191,6,1762,45,904,54,Male,3
5877,Google Pixel 5,Android,461,7.5,2001,69,1324,34,Female,4
5878,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1
5879,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5
5880,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4
5881,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1
5882,iPhone 12,iOS,306,6.1,2267,70,1449,46,Male,4
5883,iPhone 12,iOS,64,1.2,590,13,155,30,Male,1
5884,iPhone 12,iOS,75,1,435,13,223,43,Male,1
5885,iPhone 12,iOS,597,10.3,2718,90,1863,26,Female,5
5886,iPhone 12,iOS,529,10.5,2971,87,1683,56,Male,5
5887,iPhone 12,iOS,290,6,1533,54,645,57,Female,3
5888,iPhone 12,iOS,256,5.8,1309,52,840,43,Male,3
5889,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4
5890,OnePlus 9,Android,156,3.3,1020,38,447,57,Female,2
5891,Samsung Galaxy S21,Android,62,1.4,542,18,266,46,Male,1
5892,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2
5893,Samsung Galaxy S21,Android,303,7.4,2314,66,1387,34,Male,4
5894,Samsung Galaxy S21,Android,463,6.9,2111,73,1463,54,Male,4
5895,Google Pixel 5,Android,60,1.5,593,14,281,35,Female,1
5896,Google Pixel 5,Android,225,4.6,1230,52,954,20,Female,3
5897,Samsung Galaxy S21,Android,379,7.5,1823,68,1075,53,Female,4
5898,OnePlus 9,Android,53,1.4,455,14,106,54,Female,1
5899,iPhone 12,iOS,176,3.8,727,36,362,47,Female,2
5900,OnePlus 9,Android,191,6,1762,45,904,54,Male,3
5901,Google Pixel 5,Android,461,7.5,2001,69,1324,34,Female,4
5902,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1
5903,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5
5904,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4
5905,Samsung Galaxy S21,Android,30,1.3,561,15,252,34,Male,1
5906,iPhone 12,iOS,306,6.1,2267,70,1449,46,Male,4
5907,iPhone 12,iOS,64,1.2,590,13,155,30,Male,1
5908,iPhone 12,iOS,75,1,435,13,223,43,Male,1
5909,iPhone 12,iOS,597,10.3,2718,90,1863,26,Female,5
5910,iPhone 12,iOS,529,10.5,2971,87,1683,56,Male,5
5911,iPhone 12,iOS,290,6,1533,54,645,57,Female,3
5912,iPhone 12,iOS,256,5.8,1309,52,840,43,Male,3
5913,iPhone 12,iOS,308,7.7,1974,73,1431,37,Female,4
5914,OnePlus 9,Android,156,3.3,1020,38,447,57,Female,2
5915,Samsung Galaxy S21,Android,62,1.4,542,18,266,46,Male,1
5916,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2
5917,Samsung Galaxy S21,Android,303,7.4,2314,66,1387,34,Male,4
5918,Samsung Galaxy S21,Android,463,6.9,2111,73,1463,54,Male,4
5919,Google Pixel 5,Android,60,1.5,593,14,281,35,Female,1
5920,iPhone 12,iOS,285,5.1,1226,57,666,20,Female,3
5921,OnePlus 9,Android,397,6.8,2027,66,1167,40,Male,4
5922,Samsung Galaxy S21,Android,230,4.2,1507,51,868,25,Female,3
5923,iPhone 12,iOS,341,7.2,2397,68,1055,32,Female,4
5924,Google Pixel 5,Android,132,2.9,1054,32,563,20,Male,2
5925,Xiaomi Mi 11,Android,130,3,820,21,308,49,Female,2
5926,iPhone 12,iOS,281,4.9,1566,59,632,29,Male,3
5927,OnePlus 9,Android,74,2,320,11,103,55,Female,1
5928,OnePlus 9,Android,299,4.3,1737,43,953,42,Female,3
5929,Google Pixel 5,Android,116,2.2,827,29,434,28,Female,2
5930,OnePlus 9,Android,408,6.6,2026,63,1076,47,Female,4
5931,Google Pixel 5,Android,508,11.3,2590,81,2481,51,Male,5
5932,iPhone 12,iOS,227,4.4,1275,56,984,22,Female,3
5933,Google Pixel 5,Android,274,6,1489,56,666,57,Female,3
5934,Google Pixel 5,Android,347,6.3,2001,61,1456,21,Female,4
5935,Xiaomi Mi 11,Android,76,1.3,490,14,156,31,Female,1
5936,iPhone 12,iOS,445,7.5,2007,78,1115,23,Male,4
5937,OnePlus 9,Android,203,4.3,1554,54,638,25,Female,3
5938,Samsung Galaxy S21,Android,199,6,1707,57,881,55,Male,3
5939,OnePlus 9,Android,48,2,574,18,127,24,Female,1
5940,OnePlus 9,Android,88,1.6,420,12,274,31,Female,1
5941,iPhone 12,iOS,541,8.3,2865,89,1820,42,Female,5
5942,Google Pixel 5,Android,233,4.6,1534,49,796,21,Female,3
5943,iPhone 12,iOS,176,3.8,727,36,362,47,Female,2
5944,OnePlus 9,Android,191,6,1762,45,904,54,Male,3
5945,Google Pixel 5,Android,461,7.5,2001,69,1324,34,Female,4
5946,Samsung Galaxy S21,Android,37,1.5,375,18,246,46,Female,1
5947,OnePlus 9,Android,531,9.8,2905,99,1632,45,Female,5
5948,Samsung Galaxy S21,Android,473,7.9,2292,62,1472,44,Male,4
